league,source,home_team,away_team,over_1_5,over_2_5,over_3_5,home_over_1_5,away_over_1_5,xg,home_h2h,draw_h2h,away_h2h,score,g_h,g_a,total_goals,r_1_5,r_2_5,r_home_1_5,r_away_1_5,win
Norway,fbxg_n,Sandefjord,Brann,0.9515127540197528,0.7953484535609854,0.546126442120807,0.4613068408905307,0.6200962589216269,5.720000000000001,0.0,0.0,0.0,2–2,2,2,4,1.0,1.0,1.0,1.0,E
Norway,fbxg_n,Haugesund,Strømsgodset,0.642667581293922,0.2989522753690208,0.1016213946967815,0.1820820095928439,0.1428875109080304,2.763636363636364,0.0,0.0,0.0,0–0,0,0,0,0.0,0.0,0.0,0.0,E
Norway,fbxg_n,Lillestrøm,Rosenborg,0.9459178512202212,0.7796016698384804,0.5246954241553128,0.4355077880443239,0.6095635590826802,5.57,0.0,0.0,0.0,1–1,1,1,2,1.0,0.0,0.0,0.0,E
Croatia,fbxg_n,Osijek,Slaven Belupo,0.4736961207465061,0.176292658819135,0.0511266020168539,0.1506314438493248,0.0302121084939928,2.0,0.0,0.0,0.0,1–0,1,0,1,0.0,0.0,0.0,0.0,H
Croatia,fbxg_n,Varaždin,Istra 1961,0.8008517265285442,0.5768099188731564,0.3527681112177687,0.5768099188731564,0.0,3.0,0.0,0.0,0.0,1–0,1,0,1,0.0,0.0,0.0,0.0,H
Denmark W,fbxg_n,Odense Q,B93 København,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2–2,2,2,4,1.0,1.0,1.0,1.0,E
Liga MX,fbxg,León,Cruz Azul,0.593994150290162,0.3233235838169366,0.1428765395014529,0.0,0.3233235838169366,2.0,0.0,0.0,0.0,1–2,1,2,3,1.0,1.0,0.0,1.0,A
Liga MX,fbxg,Santos,Monterrey,0.8534748888901265,0.6107926736143985,0.365057851857215,0.0803013970713941,0.5768099188731564,4.0,0.0,0.0,0.0,0–2,0,2,2,1.0,0.0,0.0,1.0,A
Liga Argentina,fbxg,Deportivo Riestra,Huracán,0.2777177136279979,0.0648521455571397,0.0113439147160019,0.0453905891650456,0.0203869312110299,1.3571428571428572,0.0,0.0,0.0,1–0,1,0,1,0.0,0.0,0.0,0.0,H
Liga Argentina,fbxg,San Lorenzo,Vélez Sarsfield,0.5681415304521555,0.2448981508785281,0.0814303236896872,0.0523344620053989,0.2031979439503753,2.380952380952381,0.0,0.0,0.0,0–1,0,1,1,0.0,0.0,0.0,0.0,A
Liga Argentina,fbxg,Tigre,Gimnasia–LP,0.6952426319267925,0.3558674991383103,0.1351899967090579,0.2465525716259136,0.1450863370099948,3.023809523809524,0.0,0.0,0.0,1–1,1,1,2,1.0,0.0,0.0,0.0,E
Liga Argentina,fbxg,Belgrano,Independiente,0.3626171715385567,0.1078327108770194,0.0248108679703805,0.0892656319643558,0.0203869312110299,1.6190476190476188,0.0,0.0,0.0,1–1,1,1,2,1.0,0.0,0.0,0.0,E
Liga Argentina,fbxg,River Plate,Atlé Tucumán,0.5030100830256435,0.2132749505125278,0.0731236075495314,0.2031979439503753,0.0126468129514024,2.023809523809524,0.0,0.0,0.0,4–1,4,1,5,1.0,1.0,1.0,0.0,H
Liga Argentina,fbxg,Estudiantes,Platense,0.6098523879521225,0.2725387220088391,0.090723950802473,0.1971531491778368,0.0938978246645707,2.595238095238096,0.0,0.0,0.0,1–1,1,1,2,1.0,0.0,0.0,0.0,E
Liga Argentina,fbxg,Independiente Rivadavia,Defensa y Just,0.3305970342446943,0.1001894181934985,0.0243168985333657,0.0938978246645707,0.0069435806470707,1.4523809523809523,0.0,0.0,0.0,1–0,1,0,1,0.0,0.0,0.0,0.0,H
Brasileirao,fbxg,Red Bull Bragantino,Grêmio,0.6705526144404568,0.3407007689812865,0.1338449788023868,0.2831355523219236,0.0803013970713941,2.851239669421488,0.0,0.0,0.0,2–2,2,2,4,1.0,1.0,1.0,1.0,E
Brasileirao,fbxg,Juventude,Fluminense,0.6035955085662782,0.3017251842851783,0.1230140921018642,0.2895351926637298,0.0171577698086865,2.4097222222222223,0.0,0.0,0.0,2–1,2,1,3,1.0,1.0,1.0,0.0,H
Brasileirao,fbxg,Palmeiras,Criciúma,0.8165831754017916,0.5488481560843114,0.3046024784878123,0.514731764455027,0.0703041928779255,3.6783216783216783,0.0,0.0,0.0,5–0,5,0,5,1.0,1.0,1.0,0.0,H
Brasileirao,fbxg,Flamengo,Vasco da Gama,0.7154720562074777,0.4135639321381577,0.1950916076937561,0.3888073031848409,0.0405054397448139,2.993055555555556,0.0,0.0,0.0,1–1,1,1,2,1.0,0.0,0.0,0.0,E
Brasileirao,fbxg,Cruzeiro,São Paulo,0.7991582437502263,0.5318032930980352,0.2951449150855667,0.5101105741241693,0.044280847530202,3.493055555555556,0.0,0.0,0.0,0–1,0,1,1,0.0,0.0,0.0,0.0,A
Brasileirao,fbxg,Bahia,Atlético Mineiro,0.6915241284988265,0.3758037743310812,0.1633362125490566,0.339722915428515,0.0546450266799466,2.909090909090909,0.0,0.0,0.0,3–0,3,0,3,1.0,1.0,1.0,0.0,H
Brasileirao,fbxg,Botafogo (RJ),Corinthians,0.7562778490316802,0.502946664255969,0.2815554697476994,0.5013373165821049,0.003227327264261,2.9679487179487176,0.0,0.0,0.0,2–1,2,1,3,1.0,1.0,1.0,0.0,H
Brasileirao,fbxg,Internacional,Cuiabá,0.7506812567545782,0.4377626832160848,0.2008767122956614,0.3768430041527797,0.0977597611344811,3.289256198347107,0.0,0.0,0.0,3–0,3,0,3,1.0,1.0,1.0,0.0,H
MLS,fbxg,St. Louis,Minnesota Utd,0.8610334309094845,0.5874929380349785,0.3055810225047188,0.3766968646337121,0.3381919028489897,4.252747252747252,0.0,0.0,0.0,1–3,1,3,4,1.0,1.0,0.0,1.0,A
MLS,fbxg,Vancouver W'caps,SJ Earthquakes,0.9885988820658864,0.933697837801597,0.8038149902581486,0.8816790489295803,0.4396414024854929,7.512820512820513,0.0,0.0,0.0,2–0,2,0,2,1.0,0.0,1.0,0.0,H
MLS,fbxg,LA Galaxy,LAFC,0.9285504389127168,0.7372978100068308,0.4753040728006692,0.6080430077276244,0.3297678184788847,5.166666666666667,0.0,0.0,0.0,1–2,1,2,3,1.0,1.0,0.0,1.0,A
MLS,fbxg,LA Galaxy,LAFC,0.9285504389127168,0.7372978100068308,0.4753040728006692,0.6080430077276244,0.3297678184788847,5.166666666666667,0.0,0.0,0.0,4–2,4,2,6,1.0,1.0,1.0,1.0,H
MLS W,fbxg,Courage,Bay FC,0.8387254551404111,0.6101654780493481,0.379645063823366,0.6012372342314194,0.0223898633081255,3.703703703703704,0.0,0.0,0.0,1–1,1,1,2,1.0,0.0,0.0,0.0,E
MLS W,fbxg,Thorns,Red Stars,0.9054493505701476,0.6785115356480347,0.3995577656857177,0.4981750745019886,0.3593613070675594,4.8,0.0,0.0,0.0,0–1,0,1,1,0.0,0.0,0.0,0.0,A
MLS W,fbxg,Louisville,Angel City,0.8614473801350863,0.596424085452186,0.3235725599567476,0.4797092484808063,0.2243261803723873,4.222222222222222,0.0,0.0,0.0,2–1,2,1,3,1.0,1.0,1.0,0.0,H
MLS W,fbxg,Pride,Current,0.7917913394023457,0.5265072493991891,0.2933655580872962,0.5102988172947401,0.0330986174362673,3.407407407407408,0.0,0.0,0.0,0–0,0,0,0,0.0,0.0,0.0,0.0,E
MLS W,fbxg,Spirit,Dash,0.951491915131189,0.8301053819326033,0.6476250804966373,0.8148577142617279,0.0823564838798107,5.411111111111111,0.0,0.0,0.0,3–0,3,0,3,1.0,1.0,1.0,0.0,H
MLS W,fbxg,Royals,Wave,0.1734066877382407,0.0292771185367176,0.0036952563183375,0.0189524842946364,0.0105240919290824,1.0,0.0,0.0,0.0,1–2,1,2,3,1.0,1.0,0.0,1.0,A
MLS W,fbxg,Reign,Gotham,0.3969771833042826,0.1183537997603092,0.0256670459907277,0.0610398303230904,0.0610398303230904,1.7777777777777777,0.0,0.0,0.0,0–2,0,2,2,1.0,0.0,0.0,1.0,A
Peru,fbxg_n,Melgar,CDC Santa Rosa,0.950933810323908,0.8424899788559209,0.6777929456849883,0.8389903281408074,0.0217356552230849,5.201183431952662,0.0,0.0,0.0,2–0,2,0,2,1.0,0.0,1.0,0.0,H
Peru,fbxg_n,Alianza Lima,Mannucci,0.960748731036602,0.8705774087425959,0.7244827598417642,0.8687178809676641,0.0141643644133577,5.420118343195266,0.0,0.0,0.0,1–0,1,0,1,0.0,0.0,0.0,0.0,H
Ecuador,fbxg_n,El Nacional,Cumbayá FC,0.4472353846637811,0.1801096938203173,0.0586970246474435,0.1762495686139991,0.0046860372501698,1.7700000000000002,0.0,0.0,0.0,2–1,2,1,3,1.0,1.0,1.0,0.0,H
Ecuador,fbxg_n,SD Aucas,Mushuc Runa,0.9511222135959696,0.8198023956409477,0.6216367176066296,0.7897620129769025,0.1428875109080303,5.5,0.0,0.0,0.0,1–2,1,2,3,1.0,1.0,0.0,1.0,A
Ecuador,fbxg_n,Barcelona,Macará,0.5825824290712156,0.2966855831706519,0.1237500152598407,0.2932808760141649,0.0048176242030705,2.2222222222222223,0.0,0.0,0.0,2–1,2,1,3,1.0,1.0,1.0,0.0,H
Ecuador,fbxg_n,Independiente,CS Emelec,0.7180945551081837,0.4182839593968216,0.1993539793493765,0.395103067258062,0.0383220527068683,3.0,0.0,0.0,0.0,2–1,2,1,3,1.0,1.0,1.0,0.0,H
Paraguay,fbxg_n,Nacional,Olimpia,0.3968829584841497,0.1270430540111532,0.0315374112333308,0.0231152877526329,0.1063869307765394,1.7333333333333334,0.0,0.0,0.0,0–1,0,1,1,0.0,0.0,0.0,0.0,A
Paraguay,fbxg_n,Nacional,Olimpia,0.3968829584841497,0.1270430540111532,0.0315374112333308,0.0231152877526329,0.1063869307765394,1.7333333333333334,0.0,0.0,0.0,2–0,2,0,2,1.0,0.0,1.0,0.0,H
Paraguay,fbxg_n,Libertad,Cerro Porteño,0.736306706558017,0.4007576384174872,0.1605996467138939,0.2305115374731288,0.2212458135958254,3.2711111111111117,0.0,0.0,0.0,1–3,1,3,4,1.0,1.0,0.0,1.0,A
Paraguay,fbxg_n,Libertad,Cerro Porteño,0.736306706558017,0.4007576384174872,0.1605996467138939,0.2305115374731288,0.2212458135958254,3.2711111111111117,0.0,0.0,0.0,2–1,2,1,3,1.0,1.0,1.0,0.0,H
Paraguay,fbxg_n,Tacuary,Guaraní,0.8088490466455069,0.5219817342111133,0.2694373657108025,0.1144716566554622,0.4601886327167495,3.6875,0.0,0.0,0.0,4–4,4,4,8,1.0,1.0,1.0,1.0,E
Paraguay,fbxg_n,Tacuary,Guaraní,0.8088490466455069,0.5219817342111133,0.2694373657108025,0.1144716566554622,0.4601886327167495,3.6875,0.0,0.0,0.0,1–2,1,2,3,1.0,1.0,0.0,1.0,A
Paraguay,fbxg_n,Olimpia,Sport Luqueño,0.6364627432005299,0.2971901711800314,0.1034285245733982,0.2150276074546531,0.1046693673633011,2.71875,0.0,0.0,0.0,1–0,1,0,1,0.0,0.0,0.0,0.0,H
Paraguay,fbxg_n,Olimpia,Sport Luqueño,0.6364627432005299,0.2971901711800314,0.1034285245733982,0.2150276074546531,0.1046693673633011,2.71875,0.0,0.0,0.0,4–3,4,3,7,1.0,1.0,1.0,1.0,H
Uruguay,fbxg_n,Defensor,Racing,0.9097898667538664,0.6919672794401357,0.4199708205308324,0.554679226078158,0.3082902514358629,4.847222222222222,0.0,0.0,0.0,1–2,1,2,3,1.0,1.0,0.0,1.0,A
Uruguay,fbxg_n,Cerro Largo,Miramar Misiones,0.5888431104593052,0.2546392756721585,0.0822084651181418,0.1865191788746215,0.0837390323514927,2.5,0.0,0.0,0.0,1–2,1,2,3,1.0,1.0,0.0,1.0,A
Uruguay,fbxg_n,Progreso,Cerro,0.8317205538160846,0.5775667767190391,0.3347608012322925,0.5491127951820918,0.0631066511378128,3.7803030303030303,0.0,0.0,0.0,0–1,0,1,1,0.0,0.0,0.0,0.0,A
Uruguay,fbxg_n,Peñarol,Rampla Juniors,0.8454976733037146,0.6394184951357986,0.4172451569741975,0.6382510127664811,0.003227327264261,3.576923076923077,0.0,0.0,0.0,4–0,4,0,4,1.0,1.0,1.0,0.0,H
Uruguay,fbxg_n,Danubio,River Plate,0.4998177175546827,0.1821115792644376,0.048463537488823,0.1133658207987149,0.077535651205835,2.151515151515152,0.0,0.0,0.0,3–0,3,0,3,1.0,1.0,1.0,0.0,H
Uruguay,fbxg_n,Maldonado,Liverpool,0.713579961571227,0.379245685042247,0.1514425972861511,0.1371695634388356,0.2805604801891466,3.1166666666666667,0.0,0.0,0.0,0–1,0,1,1,0.0,0.0,0.0,0.0,A
Uruguay,fbxg_n,Wanderers,Nacional,0.8314002311689652,0.5426317666523839,0.2730827526127125,0.210396027176852,0.4207624972904544,3.939393939393939,0.0,0.0,0.0,0–2,0,2,2,1.0,0.0,0.0,1.0,A
Uruguay,fbxg_n,Boston River,Fénix,0.5782295038867615,0.2415259640104177,0.0736802617954581,0.1506314438493248,0.1070142278082737,2.4696969696969697,0.0,0.0,0.0,2–0,2,0,2,1.0,0.0,1.0,0.0,H
Chile,fbxg_n,Audax Italiano,Cobreloa,0.8693159484790818,0.6235707037740916,0.363833643843252,0.556137217844846,0.1519241726053841,4.247933884297521,0.0,0.0,0.0,2–0,2,0,2,1.0,0.0,1.0,0.0,H
Chile,fbxg_n,Deportes Copiapó,Unión Española,0.8331292952851019,0.552471084176061,0.2887128367809084,0.4635850085658022,0.1657039363732295,3.925619834710744,0.0,0.0,0.0,2–3,2,3,5,1.0,1.0,1.0,1.0,A
Chile,fbxg_n,Iquique,Huachipato,0.853607941069327,0.6062671091260432,0.3566536484132353,0.5644790626754925,0.0959495695138401,4.027272727272727,0.0,0.0,0.0,3–1,3,1,4,1.0,1.0,1.0,0.0,H
Chile,fbxg_n,U de Chile,Palestino,0.5205609812447898,0.2122387889321662,0.0679371651792489,0.1854701298415407,0.0328639379246065,2.1666666666666665,0.0,0.0,0.0,1–0,1,0,1,0.0,0.0,0.0,0.0,H
Chile,fbxg_n,Palestino,Iquique,0.9480963644595688,0.7907798529509759,0.5490365645824192,0.6791528011378658,0.3479134373277648,5.590909090909091,0.0,0.0,0.0,2–0,2,0,2,1.0,0.0,1.0,0.0,H
Chile,fbxg_n,Cobresal,Audax Italiano,0.8920510045173334,0.6483089546256344,0.3653099482690268,0.4382537131990272,0.3739325855144102,4.618055555555555,0.0,0.0,0.0,0–1,0,1,1,0.0,0.0,0.0,0.0,A
Denmark W,fbxg_n,Aarhus GF,Brøndby,0.7127025048163542,0.4561868841166703,0.2424238668669338,0.0,0.4561868841166703,2.5,0.0,0.0,0.0,2–3,2,3,5,1.0,1.0,1.0,1.0,A
La Liga,ud,Betis,Getafe,0.4569564267173588,0.1929014892086747,0.0657670693177647,0.1911531694619418,0.0021614966897625,1.75,0.0,0.0,0.0,2–1,2,1,3,1.0,1.0,1.0,0.0,H
La Liga,ud,Leganés,Athletic Club,0.8351592500013925,0.5421090277816456,0.2653393734629956,0.3233235838169366,0.3233235838169366,4.0,0.0,0.0,0.0,0–2,0,2,2,1.0,0.0,0.0,1.0,A
La Liga,ud,Alavés,Sevilla,0.2642411176571153,0.0803013970713941,0.0189881568761538,0.0803013970713941,0.0,1.0,0.0,0.0,0.0,2–1,2,1,3,1.0,1.0,1.0,0.0,H
La Liga,ud,Valladolid,Real Sociedad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0–0,0,0,0,0.0,0.0,0.0,0.0,E
La Liga,ud,Osasuna,Las Palmas,0.8593570903232949,0.6522994732992567,0.4280176632770625,0.6472238435660596,0.0143876779669707,3.8333333333333335,0.0,0.0,0.0,2–1,2,1,3,1.0,1.0,1.0,0.0,H
La Liga,ud,Valencia,Girona,0.6569039154191588,0.3129909353988397,0.1090847570890884,0.1506314438493248,0.1911531694619418,2.833333333333333,0.0,0.0,0.0,2–0,2,0,2,1.0,0.0,1.0,0.0,H
La Liga,ud,Real Madrid,Espanyol,0.3553642070645721,0.1315323345175487,0.0382690542896223,0.1315323345175487,0.0,1.25,0.0,0.0,0.0,4–1,4,1,5,1.0,1.0,1.0,0.0,H
La Liga,ud,Getafe,Leganés,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1–1,1,1,2,1.0,0.0,0.0,0.0,E
La Liga,ud,Athletic Club,Celta Vigo,0.8371943209890294,0.5501927819825374,0.2774185945377635,0.4127808612655472,0.2340044996032213,4.0,0.0,0.0,0.0,3–1,3,1,4,1.0,1.0,1.0,0.0,H
La Liga,ud,Villarreal,Barcelona,0.9980569383470468,0.9839028606178356,0.9347048368128182,0.5768099188731564,0.9619623897155102,9.666666666666666,0.0,0.0,0.0,1–5,1,5,6,1.0,1.0,0.0,1.0,A
EPL,ud,West Ham,Chelsea,0.998863254057248,0.9930000860816918,0.975176593851992,0.0803013970713941,0.992388904478034,9.75,0.0,0.0,0.0,0–3,0,3,3,1.0,1.0,0.0,1.0,A
EPL,ud,Aston Villa,Wolves,0.747967649093807,0.439591527432143,0.205936535446193,0.390660733001722,0.0803013970713941,3.25,0.0,0.0,0.0,3–1,3,1,4,1.0,1.0,1.0,0.0,H
EPL,ud,Leicester City,Everton,0.9241980962602884,0.7404837601133487,0.4985932175198782,0.6791528011378658,0.1911531694619418,5.0,0.0,0.0,0.0,1–1,1,1,2,1.0,0.0,0.0,0.0,E
EPL,ud,Liverpool,Bournemouth,0.5895750068805059,0.2561046999709171,0.0833841820331301,0.1911531694619418,0.0803013970713941,2.5,0.0,0.0,0.0,3–0,3,0,3,1.0,1.0,1.0,0.0,H
EPL,ud,Southampton,Ipswich Town,0.2642411176571153,0.0803013970713941,0.0189881568761538,0.0,0.0803013970713941,1.0,0.0,0.0,0.0,1–1,1,1,2,1.0,0.0,0.0,0.0,E
EPL,ud,Tottenham,Brentford,0.9108485380687548,0.7624113539532311,0.5665876913917527,0.7618966944464556,0.0021614966897625,4.25,0.0,0.0,0.0,3–1,3,1,4,1.0,1.0,1.0,0.0,H
EPL,ud,Crystal Palace,Manchester Utd,0.9326205300091454,0.7810167225297223,0.5747606782799395,0.0803013970713941,0.7618966944464556,5.0,0.0,0.0,0.0,0–0,0,0,0,0.0,0.0,0.0,0.0,E
EPL,ud,Brighton,Nott'ham Forest,0.0902040104310498,0.0143876779669707,0.0017516225562907,0.0,0.0143876779669707,0.5,0.0,0.0,0.0,2–2,2,2,4,1.0,1.0,1.0,1.0,E
EPL,ud,Manchester City,Arsenal,0.4421745996289252,0.1911531694619418,0.06564245437845,0.0,0.1911531694619418,1.5,0.0,0.0,0.0,2–2,2,2,4,1.0,1.0,1.0,1.0,E
Bundesliga,ud,Augsburg,Mainz 05,0.999712758072482,0.99648387847749,0.979754748293295,0.9797432849433356,0.8264219290899639,12.0,0.0,0.0,0.0,2–3,2,3,5,1.0,1.0,1.0,1.0,A
Bundesliga,ud,Heidenheim,Freiburg,0.9969808363488774,0.986246032255997,0.957619888008316,0.986246032255997,0.0,8.0,0.0,0.0,0.0,0–3,0,3,3,1.0,1.0,0.0,1.0,A
Bundesliga,ud,Werder Bremen,Bayern Munich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0–4,0,4,4,1.0,1.0,0.0,1.0,A
Bundesliga,ud,Werder Bremen,Bayern Munich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0–5,0,5,5,1.0,1.0,0.0,1.0,A
Bundesliga,ud,Union Berlin,Hoffenheim,0.8008517265285442,0.5768099188731564,0.3527681112177687,0.5768099188731564,0.0,3.0,0.0,0.0,0.0,2–1,2,1,3,1.0,1.0,1.0,0.0,H
Bundesliga,ud,Bochum,Holstein Kiel,0.9084218055563292,0.7618966944464556,0.566529879633291,0.0,0.7618966944464556,4.0,0.0,0.0,0.0,2–2,2,2,4,1.0,1.0,1.0,1.0,E
Bundesliga,ud,Eint Frankfurt,Gladbach,0.593994150290162,0.3233235838169366,0.1428765395014529,0.0,0.3233235838169366,2.0,0.0,0.0,0.0,2–0,2,0,2,1.0,0.0,1.0,0.0,H
Bundesliga,ud,Leverkusen,Wolfsburg,0.9826487347633356,0.938031195583341,0.8487961172233521,0.0,0.938031195583341,6.0,0.0,0.0,0.0,4–3,4,3,7,1.0,1.0,1.0,1.0,H
Bundesliga,ud,Stuttgart,Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5–1,5,1,6,1.0,1.0,1.0,0.0,H
Bundesliga,ud,St. Pauli,RB Leipzig,0.9826487347633356,0.938031195583341,0.8487961172233521,0.0,0.938031195583341,6.0,0.0,0.0,0.0,0–0,0,0,0,0.0,0.0,0.0,0.0,E
Serie A,ud,Cagliari,Empoli,0.7255231323353272,0.458806771345697,0.2427227999103912,0.0048176242030705,0.4561868841166703,2.833333333333333,0.0,0.0,0.0,0–2,0,2,2,1.0,0.0,0.0,1.0,A
Serie A,ud,Hellas Verona,Torino,0.8089183149199259,0.5071378651660592,0.2437000684459883,0.1911531694619418,0.390660733001722,3.75,0.0,0.0,0.0,2–3,2,3,5,1.0,1.0,1.0,1.0,A
Serie A,ud,Venezia,Genoa,0.2642411176571153,0.0803013970713941,0.0189881568761538,0.0,0.0803013970713941,1.0,0.0,0.0,0.0,2–0,2,0,2,1.0,0.0,1.0,0.0,H
Serie A,ud,Juventus,Napoli,0.657452520173941,0.390660733001722,0.1905668926225575,0.390660733001722,0.0,2.25,0.0,0.0,0.0,0–0,0,0,0,0.0,0.0,0.0,0.0,E
Serie A,ud,Lecce,Parma,0.7012775897928165,0.3776616454017008,0.1591517342316312,0.0803013970713941,0.3233235838169366,3.0,0.0,0.0,0.0,2–2,2,2,4,1.0,1.0,1.0,1.0,E
Serie A,ud,Fiorentina,Lazio,0.7012775897928165,0.3776616454017008,0.1591517342316312,0.3233235838169366,0.0803013970713941,3.0,0.0,0.0,0.0,2–1,2,1,3,1.0,1.0,1.0,0.0,H
Serie A,ud,Monza,Bologna,0.5257034894716104,0.2012715013671218,0.0565305523594228,0.1315323345175487,0.0803013970713941,2.25,0.0,0.0,0.0,1–2,1,2,3,1.0,1.0,0.0,1.0,A
Serie A,ud,Roma,Udinese,0.9489153570191992,0.8074108959623808,0.594983922233884,0.1911531694619418,0.7618966944464556,5.5,0.0,0.0,0.0,3–0,3,0,3,1.0,1.0,1.0,0.0,H
Serie A,ud,Inter,Milan,0.9826487347633356,0.938031195583341,0.8487961172233521,0.938031195583341,0.0,6.0,0.0,0.0,0.0,1–2,1,2,3,1.0,1.0,0.0,1.0,A
Serie A,ud,Atalanta,Como,0.9654062266353524,0.8791139808535371,0.7362616274265592,0.8753479805169189,0.0302121084939928,5.666666666666666,0.0,0.0,0.0,2–3,2,3,5,1.0,1.0,1.0,1.0,A
Ligue 1,ud,Nice,Saint-Étienne,0.7127025048163542,0.4561868841166703,0.2424238668669338,0.4561868841166703,0.0,2.5,0.0,0.0,0.0,8–0,8,0,8,1.0,1.0,1.0,0.0,H
Ligue 1,ud,Lille,Strasbourg,0.9777532872049676,0.8827473829742087,0.6868903239057725,0.7229315566338927,0.5768099188731564,6.75,0.0,0.0,0.0,3–3,3,3,6,1.0,1.0,1.0,1.0,E
Ligue 1,ud,Rennes,Lens,0.4421745996289252,0.1911531694619418,0.06564245437845,0.1911531694619418,0.0,1.5,0.0,0.0,0.0,1–1,1,1,2,1.0,0.0,0.0,0.0,E
Ligue 1,ud,Reims,Paris S-G,0.9758693232971536,0.9033264764592216,0.7727292432536921,0.0803013970713941,0.894885647066398,6.25,0.0,0.0,0.0,1–1,1,1,2,1.0,0.0,0.0,0.0,E
Ligue 1,ud,Monaco,Le Havre,0.3306095195547105,0.0935337243970038,0.0207065193485579,0.0803013970713941,0.0143876779669707,1.5,0.0,0.0,0.0,3–1,3,1,4,1.0,1.0,1.0,0.0,H
Ligue 1,ud,Brest,Toulouse,0.917460149261203,0.7042672949932642,0.4260784025071508,0.4561868841166703,0.4561868841166703,5.0,0.0,0.0,0.0,2–0,2,0,2,1.0,0.0,1.0,0.0,H
Ligue 1,ud,Angers,Nantes,0.8912508940981407,0.7235304391570662,0.5162971383329205,0.0021614966897625,0.7229315566338927,4.0,0.0,0.0,0.0,1–1,1,1,2,1.0,0.0,0.0,0.0,E
Ligue 1,ud,Montpellier,Auxerre,0.7886183160437705,0.4998558370678496,0.2568088413284946,0.4561868841166703,0.0803013970713941,3.5,0.0,0.0,0.0,3–2,3,2,5,1.0,1.0,1.0,1.0,H
Ligue 1,ud,Lyon,Marseille,0.99979724099234,0.9981260152322348,0.9911407284767622,0.3233235838169366,0.9972306042844884,12.0,0.0,0.0,0.0,2–3,2,3,5,1.0,1.0,1.0,1.0,A
Bundesliga_2,fbxg,Paderborn 07,Hannover 96,0.1733585327032243,0.0405054397448139,0.0072921665052112,0.0405054397448139,0.0,0.75,0.0,0.0,0.0,2–1,2,1,3,1.0,1.0,1.0,0.0,H
Bundesliga_2,fbxg,Schalke 04,Darmstadt 98,0.9997670078472316,0.998312706284978,0.9929882868808144,0.9981653840620732,0.0803013970713941,11.5,0.0,0.0,0.0,3–5,3,5,8,1.0,1.0,1.0,1.0,A
Bundesliga_2,fbxg,Düsseldorf,Köln,0.1733585327032243,0.0405054397448139,0.0072921665052112,0.0405054397448139,0.0,0.75,0.0,0.0,0.0,2–2,2,2,4,1.0,1.0,1.0,1.0,E
Bundesliga_2,fbxg,Nürnberg,Hertha BSC,0.9972127620902196,0.9781210834549616,0.9156978168948886,0.5768099188731564,0.9483000251641516,9.25,0.0,0.0,0.0,0–2,0,2,2,1.0,0.0,0.0,1.0,A
Bundesliga_2,fbxg,Braunschweig,Greuther Fürth,0.996541037726819,0.9813699274624628,0.9419776034371312,0.0803013970713941,0.9797432849433356,8.5,0.0,0.0,0.0,2–0,2,0,2,1.0,0.0,1.0,0.0,H
Bundesliga_2,fbxg,Kaiserslautern,Hamburger SV,0.9427851998615032,0.769863683371492,0.5096725684559464,0.4561868841166703,0.5768099188731564,5.5,0.0,0.0,0.0,2–2,2,2,4,1.0,1.0,1.0,1.0,E
Bundesliga_2,fbxg,Magdeburg,Karlsruher,0.3306095195547105,0.0935337243970038,0.0207065193485579,0.0143876779669707,0.0803013970713941,1.5,0.0,0.0,0.0,2–2,2,2,4,1.0,1.0,1.0,1.0,E
Bundesliga_2,fbxg,Elversberg,Ulm,0.4421745996289252,0.1911531694619418,0.06564245437845,0.1911531694619418,0.0,1.5,0.0,0.0,0.0,1–3,1,3,4,1.0,1.0,0.0,1.0,A
Bundesliga_2,fbxg,Jahn R'burg,Preußen Münster,0.8059785966879249,0.4965732527698051,0.2292834554670904,0.2560303046027818,0.3233235838169366,3.75,0.0,0.0,0.0,0–3,0,3,3,1.0,1.0,0.0,1.0,A
Liga MX,fbxg,Atlético,Cruz Azul,0.6643787286647853,0.3507326596193763,0.1491268264909312,0.0405054397448139,0.3233235838169366,2.75,0.0,0.0,0.0,3–1,3,1,4,1.0,1.0,1.0,0.0,H
Liga MX,fbxg,Pachuca,Toluca,0.2677857274563144,0.0595114454883328,0.0096927514990778,0.0302121084939928,0.0302121084939928,1.3333333333333337,0.0,0.0,0.0,2–2,2,2,4,1.0,1.0,1.0,1.0,E
Liga MX,fbxg,América,Atlas,0.7573287613044931,0.4460444876983049,0.2066885651524238,0.3832387814161235,0.1018314777092946,3.333333333333333,0.0,0.0,0.0,3–0,3,0,3,1.0,1.0,1.0,0.0,H
Liga MX,fbxg,Querétaro,UANL,0.9478492720071646,0.8445600503933096,0.6850655100209717,0.0015496580913875,0.8443187977585793,4.888888888888889,0.0,0.0,0.0,1–0,1,0,1,0.0,0.0,0.0,0.0,H
